IRIS;REG;DEP;TYP_IRIS;P18_LOG;P18_RP;P18_RSECOCC
820330102;76;82;H;1471;1304;18
820330103;76;82;H;976;852;45
820330104;76;82;H;1356;1268;26
820330105;76;82;A;0;0;0
820330106;76;82;H;972;895;19
820340000;76;82;Z;73;48;9
820350000;76;82;Z;175;141;16
820360000;76;82;Z;80;62;6
820370101;76;82;H;1743;1351;73
820370102;76;82;H;2234;1968;55
820380000;76;82;Z;1264;696;381
820390000;76;82;Z;248;220;11
820400000;76;82;Z;143;113;21
820410000;76;82;Z;189;115;59
820420000;76;82;Z;708;524;71
820430000;76;82;Z;131;115;5
820440000;76;82;Z;795;701;14
820450000;76;82;Z;161;140;7
820460000;76;82;Z;54;47;2
820470000;76;82;Z;34;23;9
820480000;76;82;Z;699;631;15
820490000;76;82;Z;488;430;23
820500000;76;82;Z;652;523;45
820510000;76;82;Z;444;342;51
820520000;76;82;Z;451;405;13
820530000;76;82;Z;137;120;8
820540000;76;82;Z;204;158;28
820550000;76;82;Z;131;112;10
820560000;76;82;Z;144;83;52
820570000;76;82;Z;246;232;2
820580000;76;82;Z;55;41;12
820590000;76;82;Z;154;124;7
820600000;76;82;Z;146;95;18
820610000;76;82;Z;176;78;89
820620000;76;82;Z;673;585;24
820630000;76;82;Z;290;258;18
820640000;76;82;Z;76;53;6
820650000;76;82;Z;232;189;22
820660000;76;82;Z;264;245;8
820670000;76;82;Z;65;51;8
820680000;76;82;Z;95;86;2
820690000;76;82;Z;219;104;99
820700000;76;82;Z;29;28;0
820710000;76;82;Z;19;16;2
820720000;76;82;Z;466;413;8
820730000;76;82;Z;453;400;17
820740000;76;82;Z;113;73;27
820750000;76;82;Z;1905;1757;32
820760000;76;82;Z;746;671;16
820770000;76;82;Z;219;173;24
820780000;76;82;Z;81;53;23
820790000;76;82;Z;1696;1560;17
820800000;76;82;Z;469;424;8
820810000;76;82;Z;99;80;6
820820000;76;82;Z;160;93;51
820830000;76;82;Z;83;56;23
820840000;76;82;Z;134;86;38
820850000;76;82;Z;496;454;4
820860000;76;82;Z;115;98;7
820870000;76;82;Z;1481;1248;70
820880000;76;82;Z;558;279;135
820890000;76;82;Z;631;507;38
820900000;76;82;Z;511;442;26
820910000;76;82;Z;67;59;8
820920000;76;82;Z;132;113;7
820930000;76;82;Z;303;249;27
820940000;76;82;Z;976;674;154
820950000;76;82;Z;140;98;31
820960000;76;82;Z;1377;1284;13
820970000;76;82;Z;682;587;31
820980000;76;82;Z;565;523;10
820990000;76;82;Z;237;201;8
821000000;76;82;Z;128;74;42
821010000;76;82;Z;573;498;21
821020000;76;82;Z;170;126;18
821030000;76;82;Z;53;47;3
821040000;76;82;Z;111;81;23
821050000;76;82;Z;639;523;39
821060000;76;82;Z;110;67;24
821070000;76;82;Z;24;19;2
821080000;76;82;Z;607;550;11
821090000;76;82;Z;103;80;15
821100000;76;82;Z;505;441;23
821110000;76;82;Z;211;147;39
821120101;76;82;H;2065;1597;47
821120102;76;82;H;1084;967;13
821120103;76;82;H;1054;927;38
821120104;76;82;H;1058;933;38
821120105;76;82;H;1382;1227;26
821130000;76;82;Z;741;553;91
821140000;76;82;Z;251;235;4
821150000;76;82;Z;1087;812;198
821160000;76;82;Z;140;88;27
821170000;76;82;Z;1002;670;184
821180000;76;82;Z;55;47;3
821190000;76;82;Z;350;295;37
821200000;76;82;Z;135;122;5
821210101;76;82;H;2433;1797;71
821210102;76;82;H;1800;1490;33
821210103;76;82;H;867;743;41
821210104;76;82;H;1540;1274;67
821210201;76;82;H;1230;984;22
821210301;76;82;H;869;724;16
821210302;76;82;H;1048;926;7
821210303;76;82;H;1195;1082;8
821210401;76;82;H;1495;1294;25
821210402;76;82;H;1010;892;13
821210403;76;82;H;1186;1091;20
821210404;76;82;H;775;722;0
821210405;76;82;H;785;725;3
821210501;76;82;H;842;727;9
821210502;76;82;H;1136;1029;4
821210503;76;82;H;971;891;11
821210601;76;82;H;1001;842;3
821210602;76;82;A;230;208;4
821210603;76;82;H;701;638;6
821210701;76;82;H;3500;3219;25
821210801;76;82;H;1127;1014;3
821210901;76;82;A;457;430;7
821211001;76;82;H;2615;2418;17
821211101;76;82;H;1640;1483;20
821211102;76;82;H;1473;1368;15
821220000;76;82;Z;92;78;12
821230000;76;82;Z;625;572;8
821240000;76;82;Z;1779;1663;13
821250000;76;82;Z;2811;2570;118
821260000;76;82;Z;674;597;20
821270000;76;82;Z;397;330;37
821280000;76;82;Z;53;45;3
821290000;76;82;Z;81;60;16
821300000;76;82;Z;147;86;48
821310000;76;82;Z;1011;752;156
821320000;76;82;Z;698;558;54
821330000;76;82;Z;71;43;21
821340000;76;82;Z;2546;2261;41
821350000;76;82;Z;574;533;5
821360000;76;82;Z;654;612;11
821370000;76;82;Z;437;280;100
821380000;76;82;Z;92;63;13
821390000;76;82;Z;64;55;5
821400000;76;82;Z;198;177;10
821410000;76;82;Z;271;230;10
821420000;76;82;Z;619;568;10
821430000;76;82;Z;57;40;9
821440000;76;82;Z;333;292;19
821450000;76;82;Z;197;157;20
821460000;76;82;Z;32;29;2
821470000;76;82;Z;277;164;73
821480000;76;82;Z;553;340;159
821490000;76;82;Z;965;827;22
821500000;76;82;Z;397;358;14
821510000;76;82;Z;327;205;101
821520000;76;82;Z;208;181;8
821530000;76;82;Z;141;102;11
821540000;76;82;Z;150;100;36
821550000;76;82;Z;1544;900;464
821560000;76;82;Z;80;66;4
821570000;76;82;Z;81;47;29
821580000;76;82;Z;88;73;12
821590000;76;82;Z;260;227;19
821600000;76;82;Z;139;117;12
821610000;76;82;Z;1683;1579;24
821620000;76;82;Z;127;107;14
821630000;76;82;Z;39;26;8
821640000;76;82;Z;95;60;25
821650000;76;82;Z;247;206;15
821660000;76;82;Z;153;112;19
821670000;76;82;Z;784;731;17
821680000;76;82;Z;210;162;30
821690000;76;82;Z;1171;1015;60
821700000;76;82;Z;323;264;25
821710000;76;82;Z;603;522;13
821720000;76;82;Z;300;147;102
821730000;76;82;Z;534;476;17
821740000;76;82;Z;140;125;9
821750000;76;82;Z;142;111;21
821760000;76;82;Z;402;340;49
821770000;76;82;Z;136;79;35
821780000;76;82;Z;338;307;9
821790000;76;82;Z;1252;1023;80
821800000;76;82;Z;275;230;21
821810000;76;82;Z;106;90;7
821820000;76;82;Z;264;166;62
821830000;76;82;Z;163;110;45
821840000;76;82;Z;388;334;42
821850000;76;82;Z;175;117;56
821860000;76;82;Z;2931;2493;75
821870000;76;82;Z;601;350;183
821880000;76;82;Z;267;236;12
821890000;76;82;Z;393;319;37
821900000;76;82;Z;2379;2054;59
821910000;76;82;Z;314;183;97
821920000;76;82;Z;251;211;21
821930000;76;82;Z;80;62;11
821940000;76;82;Z;608;569;17
821950000;76;82;Z;359;320;9
830010000;93;83;Z;1463;1135;249
830020000;93;83;Z;322;146;149
830030000;93;83;Z;783;447;237
830040101;93;83;H;2430;1892;205
830040102;93;83;H;1528;1158;283
830050000;93;83;Z;338;157;163
830060000;93;83;Z;143;106;17
830070000;93;83;Z;1820;1078;503
830080000;93;83;Z;1886;1202;606
830090101;93;83;H;5073;1800;3056
830090102;93;83;H;2916;1045;1663
830090106;93;83;H;3863;1582;2163
830100000;93;83;Z;176;105;49
830110000;93;83;Z;1264;629;442
830120000;93;83;Z;2031;1382;340
830130000;93;83;Z;252;108;136
830140000;93;83;Z;258;120;137
830150000;93;83;Z;467;162;231
830160101;93;83;H;1787;1510;165
830160102;93;83;H;1679;1394;242
830160103;93;83;H;1728;1480;230
830170000;93;83;Z;1194;1043;97
830180000;93;83;Z;1648;1274;226
830190101;93;83;H;3238;1703;1402
830190102;93;83;H;5220;1519;3636
830190103;93;83;H;2483;832;1621
830200000;93;83;Z;53;19;33
830210000;93;83;Z;1422;1088;196
830220000;93;83;Z;33;12;19
830230101;93;83;H;2106;1358;41
830230201;93;83;H;1277;1137;10
830230202;93;83;H;1517;1321;9
830230301;93;83;H;2694;2402;78
830230401;93;83;A;389;354;0
830230501;93;83;D;1166;966;100
830250000;93;83;Z;769;600;81
830260000;93;83;Z;1058;828;85
830270000;93;83;Z;3428;2437;755
830280000;93;83;Z;1354;877;361
830290000;93;83;Z;2071;1376;510
830300000;93;83;Z;1062;809;107
830310000;93;83;Z;2086;1818;141
830320000;93;83;Z;2337;1612;457
830330000;93;83;Z;1851;1488;165
830340101;93;83;H;2739;1926;683
830340102;93;83;H;2338;1386;822
830340103;93;83;H;1964;1521;326
830350000;93;83;Z;3154;1814;1145
830360101;93;83;H;5742;1966;3562
830360102;93;83;H;6404;1719;4534
830370000;93;83;Z;706;612;37
830380000;93;83;Z;326;211;80
830390000;93;83;Z;125;73;38
830400000;93;83;Z;80;41;39
830410000;93;83;Z;689;360;315
830420101;93;83;H;1659;1243;262
830420102;93;83;H;1316;875;159
830420103;93;83;H;1423;1105;252
830420104;93;83;H;4029;1963;1719
830430000;93;83;Z;1331;864;337
830440000;93;83;Z;318;161;142
830450000;93;83;Z;687;431;166
830460000;93;83;Z;2157;1096;836
830470101;93;83;H;1596;1383;170
830470102;93;83;H;1947;1841;42
830470103;93;83;H;1986;1862;28
830470104;93;83;H;1557;1438;42
830470105;93;83;H;1463;1381;44
830480000;93;83;Z;6264;1751;4390
830490101;93;83;H;1785;1597;59
830490102;93;83;H;1809;1563;162
830490103;93;83;H;2034;1757;27
830500101;93;83;H;3241;2231;25
830500102;93;83;H;3654;3090;40
830500103;93;83;H;1343;1174;9
830500104;93;83;H;982;915;5
830500105;93;83;H;787;714;1
830500106;93;83;H;1116;971;21
830500107;93;83;H;1660;1547;17
830500108;93;83;H;1803;1615;71
830500109;93;83;H;1945;1716;79
830500110;93;83;H;1077;890;22
830500111;93;83;H;1566;1368;69
830500112;93;83;H;1715;1359;228
830510000;93;83;Z;932;523;354
830520000;93;83;Z;274;165;79
830530000;93;83;Z;1152;1003;77
830540101;93;83;H;1430;1347;38
830540102;93;83;H;1315;1203;18
830540103;93;83;H;1406;1308;19
830550000;93;83;Z;3758;2581;950
830560000;93;83;Z;1445;1073;258
830570000;93;83;Z;1821;1441;213
830580000;93;83;Z;2824;2032;513
830590000;93;83;Z;1500;1241;170
830600000;93;83;Z;377;215;105
830610101;93;83;H;1590;1161;226
830610102;93;83;H;1583;1066;472
830610103;93;83;H;1072;900;107
830610104;93;83;H;2405;2021;244
830610105;93;83;H;1507;1154;208
830610106;93;83;H;1323;1147;95
830610107;93;83;H;976;898;24
830610108;93;83;H;2924;1292;1571
830610109;93;83;H;3528;1095;2414
830610110;93;83;H;3967;1606;2285
830610111;93;83;H;1679;1206;395
830610112;93;83;H;1774;1306;361
830610113;93;83;H;3729;1618;2003
830610114;93;83;H;2748;1326;1327
830610115;93;83;H;1236;1071;113
830610116;93;83;H;2108;1391;661
830610117;93;83;H;3514;2708;709
830610118;93;83;H;2339;1693;550
830610119;93;83;H;3790;830;2941
830620101;93;83;H;1094;1018;18
830620102;93;83;H;1419;1291;18
830620103;93;83;H;2021;1874;47
830620104;93;83;A;1227;1080;67
830620106;93;83;H;1385;1284;22
830620107;93;83;H;1454;1357;32
830620108;93;83;H;1294;1178;51
830620109;93;83;H;931;842;71
830620110;93;83;H;1231;1199;3
830620111;93;83;H;1058;1007;15
830630000;93;83;Z;1818;903;725
830640000;93;83;Z;2750;2334;269
830650000;93;83;Z;3528;1198;2221
830660000;93;83;Z;1001;769;127
830670000;93;83;Z;2396;1891;214
830680000;93;83;Z;8099;2087;5538
830690101;93;83;H;1862;1412;192
830690102;93;83;H;1791;1507;152
830690103;93;83;H;1396;1060;176
830690104;93;83;H;1311;974;100
830690105;93;83;H;1301;1087;91
830690106;93;83;H;1976;1738;153
830690107;93;83;H;1443;1043;154
830690108;93;83;H;1634;1176;171
830690109;93;83;H;2082;1730;220
830690110;93;83;H;1820;1480;215
830690111;93;83;H;1089;1034;28
830690112;93;83;H;1140;1015;94
830690113;93;83;H;1720;1426;137
830690114;93;83;H;1532;1328;145
830690115;93;83;H;1270;807;405
830690116;93;83;H;1636;1282;207
830690117;93;83;H;2065;967;1031
830690118;93;83;H;3611;968;2608
830690119;93;83;D;0;0;0
830690120;93;83;H;3802;968;2791
830690121;93;83;A;277;215;39
830690122;93;83;H;1454;1208;169
830690123;93;83;H;575;175;396
830690124;93;83;H;49;13;36
830690125;93;83;H;424;60;358
830690126;93;83;H;504;409;50
830690127;93;83;A;575;485;50
830690128;93;83;H;1017;927;3
830690129;93;83;A;316;272;12
830700101;93;83;H;5276;1006;4221
830700102;93;83;H;6512;2101;4202
830710103;93;83;H;4255;1687;2564
830710104;93;83;H;4017;1372;2645
830710105;93;83;H;2266;1876;378
830720101;93;83;H;1986;1399;523
830720102;93;83;H;1861;1230;564
830720103;93;83;H;2187;1538;318
830730101;93;83;H;1934;1694;138
830730102;93;83;H;1184;1045;78
830730103;93;83;H;2305;1863;99
830740000;93;83;Z;228;97;119
830750000;93;83;Z;439;307;71
830760000;93;83;Z;526;371;108
830770000;93;83;Z;1123;897;111
830780000;93;83;Z;329;150;161
830790000;93;83;Z;822;581;200
830800000;93;83;Z;860;391;418
830810000;93;83;Z;3607;2604;648
830820000;93;83;Z;550;443;49
830830000;93;83;Z;854;612;149
830840000;93;83;Z;575;290;248
830850000;93;83;Z;1919;1332;475
830860101;93;83;H;1292;948;48
830860102;93;83;H;2533;1447;958
830860103;93;83;H;1741;1473;146
830870000;93;83;Z;2291;1860;282
830880000;93;83;Z;1338;1132;116
830890000;93;83;Z;335;258;24
830900101;93;83;H;1578;1394;86
830900102;93;83;H;1329;1185;108
830900103;93;83;H;1706;1528;111
830900104;93;83;H;1117;926;126
830900105;93;83;H;1162;1080;47
830910000;93;83;Z;2831;2447;146
830920000;93;83;Z;2171;1747;162
830930000;93;83;Z;1105;894;144
830940000;93;83;Z;2342;1296;850
830950000;93;83;Z;505;351;105
830960000;93;83;Z;709;630;37
830970000;93;83;Z;2314;2053;128
830980101;93;83;H;2662;1454;1152
830980102;93;83;H;1213;924;239
830980103;93;83;H;1482;1251;182
830980104;93;83;H;1643;1424;152
830990101;93;83;H;2864;1865;97
830990102;93;83;H;2179;1607;370
831000000;93;83;Z;2116;1780;105
831010000;93;83;Z;2852;1037;1704
831020000;93;83;Z;1742;1157;467
831030000;93;83;Z;1764;1597;48
831040000;93;83;Z;2314;1827;264
831050000;93;83;Z;42;19;21
831060000;93;83;Z;2205;1971;153
831070101;93;83;H;1665;1249;244
831070102;93;83;H;2745;2073;598
831070103;93;83;H;6625;1350;5212
831070104;93;83;H;3143;1838;1260
831080000;93;83;Z;1279;977;152
831090000;93;83;Z;307;148;159
831100000;93;83;Z;848;709;72
831110000;93;83;Z;1035;861;120
831120101;93;83;H;2049;1700;325
831120102;93;83;H;4013;2116;1881
831120103;93;83;H;4308;1707;2572
831130000;93;83;Z;1491;1010;315
831140000;93;83;Z;244;114;114
831150101;93;83;H;3035;1391;1572
831150102;93;83;H;3485;1491;1874
831150103;93;83;H;2530;1199;1261
831150104;93;83;H;3112;1461;1435
831150105;93;83;H;4736;1453;3227
831160101;93;83;H;1535;1242;27
831160102;93;83;H;1596;1483;48
831160103;93;83;H;1284;1208;39
831160104;93;83;H;1318;1175;102
831160105;93;83;H;1016;954;48
831160106;93;83;H;840;763;37
831170000;93;83;Z;1046;718;239
831180101;93;83;H;3091;1772;1201
831180102;93;83;H;2452;1855;440
831180103;93;83;H;2272;1434;649
831180104;93;83;H;3076;1786;1051
831180105;93;83;H;3844;1255;2440
831180106;93;83;H;1613;838;708
831180107;93;83;H;1910;1473;335
831180108;93;83;H;1757;1136;522
831180109;93;83;H;3497;1255;2216
831180110;93;83;H;2019;1206;779
831180111;93;83;H;1218;1004;104
831180112;93;83;H;2290;1909;282
831180113;93;83;H;6556;1593;4907
831190101;93;83;H;4252;1248;2838
831190102;93;83;H;2596;912;1582
831200000;93;83;Z;2725;2476;100
831210000;93;83;Z;2510;1760;295
831220000;93;83;Z;344;120;206
831230102;93;83;H;1017;844;117
831230103;93;83;H;2688;1296;1255
831230104;93;83;H;2960;1598;1166
831230105;93;83;H;1786;1002;719
831230106;93;83;H;3550;1570;1874
831230107;93;83;H;1620;1062;502
831230108;93;83;H;1874;1281;528
831240000;93;83;Z;1942;1138;658
831250000;93;83;Z;1113;944;82
831260101;93;83;H;2133;1665;58
831260102;93;83;H;1111;958;35
831260103;93;83;H;2717;2207;111
831260201;93;83;H;1467;1197;161
831260202;93;83;H;1727;1333;236
831260203;93;83;H;1219;1093;44
831260204;93;83;H;1222;1001;86
831260301;93;83;H;1705;1144;438
831260302;93;83;H;1176;1015;69
831260303;93;83;H;1753;1448;189
831260304;93;83;H;2448;1170;1057
831260305;93;83;H;1424;1232;132
831260306;93;83;H;1910;1131;602
831260307;93;83;H;2004;1591;266
831260401;93;83;H;1292;1131;13
831260402;93;83;H;1278;1210;29
831260403;93;83;H;1106;1000;27
831260404;93;83;H;1200;1044;49
831260501;93;83;A;911;853;12
831260502;93;83;H;771;682;6
831260503;93;83;H;627;596;3
831260504;93;83;H;635;585;2
831260505;93;83;H;1749;1568;12
831260506;93;83;H;864;788;4
831260507;93;83;H;1905;1675;34
831270000;93;83;Z;1715;1171;387
831280000;93;83;Z;470;329;80
831290101;93;83;D;27;18;9
831290102;93;83;H;1072;859;144
831290103;93;83;H;1355;1119;97
831290104;93;83;H;1570;1356;98
831290105;93;83;H;1696;1410;153
831290106;93;83;H;1114;931;118
831290107;93;83;H;1484;1286;155
831290201;93;83;H;3599;1849;1637
831290202;93;83;H;3357;1470;1836
831290203;93;83;H;3104;1435;1595
831290301;93;83;H;3040;1620;1218
831290302;93;83;H;1957;1336;548
831290303;93;83;H;1356;1093;213
831290304;93;83;H;1485;1121;277
831300101;93;83;H;678;653;3
831300102;93;83;H;889;835;38
831300103;93;83;H;1838;1540;27
831300104;93;83;H;1262;1161;50
831300105;93;83;H;848;811;11
831310000;93;83;Z;2554;2249;132
831320000;93;83;Z;1196;1060;54
831330000;93;83;Z;892;695;128
831340000;93;83;Z;1042;819;147
831350000;93;83;Z;943;637;201
831360000;93;83;Z;1572;1104;314
831370101;93;83;H;1515;1404;12
831370102;93;83;H;1425;1305;51
831370103;93;83;H;1763;1642;25
831370104;93;83;H;2357;2201;37
831370201;93;83;H;1206;1152;25
831370202;93;83;H;1162;1064;37
831370203;93;83;H;1142;1101;14
831370204;93;83;H;1464;1424;2
831370205;93;83;H;1245;1191;21
831370206;93;83;H;1291;1248;20
831370207;93;83;H;1357;1286;24
831370208;93;83;H;1379;1304;14
831370209;93;83;H;1447;1375;33
831370301;93;83;H;956;874;34
831370302;93;83;H;1139;1092;7
831370303;93;83;H;798;769;3
831370304;93;83;H;1000;941;21
831370305;93;83;H;1139;1087;23
831370306;93;83;H;1379;1295;45
831370307;93;83;H;1002;956;18
831370308;93;83;H;1026;987;15
831370309;93;83;H;1303;1247;9
831370310;93;83;H;1485;1405;25
831370311;93;83;H;1072;991;15
831370312;93;83;H;1148;1057;27
831370401;93;83;H;917;847;39
831370402;93;83;H;1625;1533;35
831370403;93;83;H;1342;1246;33
831370404;93;83;H;1038;987;15
831370405;93;83;H;1156;1064;41
831370501;93;83;H;1585;1461;39
831370502;93;83;H;918;819;30
831370503;93;83;H;920;835;22
831370504;93;83;H;1593;1394;50
831370505;93;83;H;1616;1410;54
831370506;93;83;H;1725;1545;26
831370601;93;83;H;1529;1299;204
831370602;93;83;H;1663;1403;162
831370603;93;83;H;1641;1418;109
831370604;93;83;H;1267;1109;104
831370605;93;83;H;1102;954;78
831370606;93;83;H;1387;1269;47
831370607;93;83;H;1491;1289;40
831370608;93;83;H;1340;1249;37
831370609;93;83;H;1729;1579;24
831370610;93;83;H;1258;1159;31
831370611;93;83;H;1542;1418;79
831370612;93;83;H;1287;1210;38
831370613;93;83;H;916;849;18
831370701;93;83;H;1151;1107;27
831370702;93;83;H;1425;1327;51
831370703;93;83;H;1309;1210;61
831370704;93;83;H;1478;1395;42
831370801;93;83;H;1739;1584;114
831370802;93;83;H;2241;2093;54
831370803;93;83;H;1744;1598;23
831370804;93;83;H;1435;1355;17
831370805;93;83;H;1495;1385;22
831370806;93;83;H;1338;1194;16
831370807;93;83;H;1161;1078;28
831370808;93;83;H;1843;1696;107
831370809;93;83;H;1404;1337;27
831370810;93;83;H;1307;1220;32
831370901;93;83;H;1217;1169;20
831370902;93;83;H;858;810;3
831370903;93;83;H;1513;1432;17
831370904;93;83;H;1255;1182;20
831370905;93;83;H;1334;1296;22
831370906;93;83;H;1042;984;22
831370907;93;83;H;671;633;3
831380000;93;83;Z;2170;1254;760
831390000;93;83;Z;753;302;387
831400000;93;83;Z;2780;2122;379
831410000;93;83;Z;3150;2660;165
831420000;93;83;Z;232;100;113
831430000;93;83;Z;2335;1899;163
831440101;93;83;A;417;384;11
831440102;93;83;H;1492;1308;18
831440103;93;83;H;2168;2054;21
831440104;93;83;H;2068;1954;18
831440105;93;83;H;947;884;0
831440106;93;83;H;1235;1172;5
831440107;93;83;H;2462;2274;78
831440108;93;83;H;1315;1265;9
831450000;93;83;Z;847;580;179
831460000;93;83;Z;1235;701;387
831470000;93;83;Z;22;7;15
831480101;93;83;H;2031;1520;476
831480102;93;83;H;2133;1719;180
831480103;93;83;H;2293;1865;286
831490000;93;83;Z;1043;689;231
831500000;93;83;Z;2267;1835;202
831510000;93;83;Z;518;419;38
831520000;93;83;Z;1509;353;1131
831530101;93;83;H;2378;1412;870
831530102;93;83;H;3037;1228;1733
831540000;93;83;Z;518;326;165
840010000;93;84;Z;1308;1223;30
840020000;93;84;Z;644;460;147
840030101;93;84;H;1559;1132;79
840030102;93;84;H;1028;846;55
840030103;93;84;H;1436;1189;83
840030201;93;84;H;1430;1072;234
840030202;93;84;H;1240;1013;168
840040000;93;84;Z;2875;2369;299
840050000;93;84;Z;202;98;101
840060000;93;84;Z;60;34;19
840070102;93;84;H;1492;1316;80
840070103;93;84;H;2361;2103;30
840070104;93;84;H;1571;1331;31
840070105;93;84;H;1887;1531;166
840070106;93;84;A;831;638;7
840070107;93;84;A;48;30;1
840070108;93;84;A;1394;917;157
840070109;93;84;H;1726;1251;189
840070110;93;84;H;2681;1841;312
840070111;93;84;H;2747;1826;283
840070112;93;84;H;2657;1896;243
840070113;93;84;H;2501;1771;161
840070114;93;84;H;2362;2065;71
840070115;93;84;H;1443;1160;40
840070116;93;84;H;1171;1051;11
840070117;93;84;H;1379;1237;10
840070118;93;84;H;1227;1116;10
840070119;93;84;H;1149;1044;1
840070120;93;84;A;63;50;0
840070121;93;84;H;1607;1366;18
840070122;93;84;H;938;811;15
840070123;93;84;H;918;761;1
840070124;93;84;H;879;802;6
840070125;93;84;H;511;462;12
840070126;93;84;H;2068;1855;24
840070127;93;84;H;999;883;13
840070128;93;84;H;1939;1623;6
840070129;93;84;H;1394;1140;29
840070130;93;84;H;1079;937;7
840070131;93;84;H;857;661;14
840070132;93;84;H;1793;1439;32
840070133;93;84;H;1361;1080;24
840070134;93;84;H;1718;1368;55
840070135;93;84;H;3067;2412;57
840070136;93;84;H;1733;1438;19
840070137;93;84;D;411;331;8
840080000;93;84;Z;468;245;187
840090000;93;84;Z;872;662;133
840100000;93;84;Z;439;355;39
840110000;93;84;Z;236;150;76
840120000;93;84;Z;1432;1108;175
840130000;93;84;Z;192;113;75
840140000;93;84;Z;697;530;119
840150000;93;84;Z;343;140;186
840160101;93;84;H;1041;930;12
840160102;93;84;H;1429;1342;12
840170000;93;84;Z;2492;1507;822
840180000;93;84;Z;359;214;97
840190101;93;84;H;1109;989;8
840190102;93;84;H;965;794;3
840190103;93;84;H;1281;923;18
840190201;93;84;H;1265;1051;65
840190202;93;84;H;1242;1046;47
840190203;93;84;H;1116;971;24
840200000;93;84;Z;1290;630;573
840210000;93;84;Z;106;42;58
840220000;93;84;Z;231;145;68
840230000;93;84;Z;90;40;39
840240000;93;84;Z;527;425;62
840250000;93;84;Z;1151;827;242
840260000;93;84;Z;2263;1816;160
840270000;93;84;Z;1284;1140;27
840280000;93;84;Z;605;457;89
840290000;93;84;Z;2027;1816;38
840300000;93;84;Z;1899;1494;238
840310101;93;84;H;2156;1915;107
840310102;93;84;H;1802;1588;42
840310103;93;84;H;1354;1245;11
840310104;93;84;H;911;801;27
840310105;93;84;H;2638;2323;57
840310106;93;84;H;1038;946;47
840310107;93;84;H;1976;1695;51
840310108;93;84;H;2193;1539;77
840310109;93;84;H;969;836;18
840320000;93;84;Z;354;216;110
840330000;93;84;Z;107;65;26
840340000;93;84;Z;2332;2102;37
840350101;93;84;H;1211;1017;10
840350102;93;84;H;1361;1094;25
840350103;93;84;H;1712;1272;5
840350104;93;84;H;1410;1199;18
840350201;93;84;H;801;742;0
840350202;93;84;H;749;695;4
840350203;93;84;H;1764;1545;114
840350301;93;84;H;1430;1315;21
840350302;93;84;H;1371;1248;6
840350303;93;84;H;1345;1141;67
840350304;93;84;H;740;665;0
840360000;93;84;Z;1587;1427;44
840370000;93;84;Z;1113;923;34
840380000;93;84;Z;2046;1779;108
840390101;93;84;H;1746;1426;30
840390102;93;84;H;1157;1014;19
840400000;93;84;Z;334;185;136
840410000;93;84;Z;378;218;131
840420000;93;84;Z;1156;829;231
840430101;93;84;H;1427;1256;30
840430102;93;84;H;1060;1000;21
840430103;93;84;H;1552;1473;6
840440000;93;84;Z;781;502;202
840450000;93;84;Z;338;196;124
840460000;93;84;Z;316;213;87
840470000;93;84;Z;1637;1372;209
840480000;93;84;Z;62;36;24
840490000;93;84;Z;356;214;70
840500000;93;84;Z;1903;796;945
